METHOD;N;K;TIME;RMSE;n;nu_1;nu_2;theta_1;theta_2
coKNN;5;1000;0.0830039978027343;0.2428232730986613;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;164.6919903755188;0.2272887228847889;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;161.14775013923645;0.2233195348806896;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.517402172088623;0.2216336552645272;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.128899574279783;0.2494074447516219;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;45.97871232032776;0.25604548016138;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.947545528411865;0.2546509358894679;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.699452161788941;0.2494931423286098;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.517090559005737;0.249833365093739;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.31964921951294;0.2472635981426542;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4819717407226562;0.2495703485072223;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.235520601272583;0.2582643072272463;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.9920392036438;0.2544247291294974;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1243205070495605;0.2623426492050136;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.04468131065369;0.2476122295338036;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;74.2309992313385;0.2504652923896383;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0832540988922119;0.268621713133025;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.40040493011475;0.2578602286165808;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;160.17847847938538;0.2531213310765522;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.5172553062438965;0.2493982219512409;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.271514654159546;0.253280853713251;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.88225245475769;0.2555415192044201;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;48.69516611099243;0.2523732003045824;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.684082746505737;0.2533405902695583;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.17798614501953;0.2543933213138096;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.029456615448;0.2533836355344815;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4528367519378662;0.2538568481827462;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;27.865869760513306;0.2520041303805345;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.88820600509644;0.2589454384012314;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1166386604309082;0.2572735463197647;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;74.35396766662598;0.2619505315143091;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.5824921131134;0.2559139949336358;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0805830955505371;0.2767528480836034;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.41375613212583;0.2591979557913462;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;161.68667817115784;0.2464963285041493;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.5457873344421387;0.2532729306841823;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.183140993118286;0.262889668533696;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.90179443359375;0.2632305755859168;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.64985823631287;0.2636603967051907;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.732023000717163;0.2629007385956795;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;29.01836633682251;0.2648819827897201;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;29.03474450111389;0.2730753492402163;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4853522777557373;0.263017015070235;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.300208806991577;0.265804248869175;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.70146894454956;0.2643448228595665;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1156079769134521;0.2632128958347986;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;74.55458498001099;0.2769341053421116;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.86514115333557;0.2752145913052329;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0655643939971923;0.2737219432590458;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.9222867488861;0.2731094321527544;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;159.8148946762085;0.2681611548179006;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.54768967628479;0.2629049983976855;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.202142000198364;0.2894450596775967;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;45.757832527160645;0.2937189338491;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.27501726150513;0.293127055805217;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.779851198196411;0.2893924367467323;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.369430541992188;0.2969877346703695;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.118669033050537;0.2856320695533746;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4825031757354736;0.2884863369906288;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;27.97840547561645;0.2967466732675077;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;28.01243376731873;0.2975174449344758;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1154000759124755;0.2996400305123344;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.44567918777466;0.2997792587624189;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.93564939498901;0.2962443060796075;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0791811943054199;0.3088208948825685;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;172.81043410301208;0.292267902975295;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;159.74422216415405;0.2911774297805455;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.5680150985717773;0.2894397988392583;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.060010194778442;0.2832956767224308;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.205933570861816;0.2852559202919028;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.62577414512634;0.2821705637287267;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.74807333946228;0.2833223535157712;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.86801791191101;0.2837971928205494;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.96106719970703;0.284650328494737;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4527618885040283;0.2824563703514421;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.0590238571167;0.2874824789479945;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.93101477622986;0.280234019507515;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1156427860260009;0.2790075364538918;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.91251945495605;0.2810884092946435;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.67885971069336;0.2896168925456845;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0667085647583007;0.2821588955707088;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.4342269897461;0.2834103643496558;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;162.8349757194519;0.2812912243343425;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.548888921737671;0.2832882893800744;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.055896282196043;0.2253779821811736;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.23418378829956;0.2317294988156817;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.47228193283081;0.226073720060251;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.6832549571990967;0.2253578303540452;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.316192388534542;0.235623068821886;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.39876389503479;0.2322857960111942;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4679951667785644;0.2251035094219436;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.15837931632996;0.2359104839367564;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.20281982421875;0.2393306184047841;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1209137439727783;0.228664235135231;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;72.69132971763611;0.2308944477546846;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.65899467468262;0.2374589345857984;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0783958435058593;0.2379691950613996;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;160.02570581436157;0.2324722705233238;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;160.37056279182434;0.2325652063024779;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.5428240299224854;0.2254048624457884;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.183055400848389;0.2567940433826923;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.65170907974243;0.2612081046458452;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.90142703056336;0.2537982241782856;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.664206981658936;0.2568635976180296;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.25376272201538;0.2551361109447723;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.019646167755127;0.2565549743681138;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4649326801300049;0.2566166801011735;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;29.58188033103943;0.2620489473086099;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.630316734313965;0.2628919026271614;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1200807094573974;0.2665613331318573;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;72.51832413673401;0.2619875260396249;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.84419322013855;0.252337283328543;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0623316764831543;0.2755316880808795;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;163.23696494102478;0.2553045112962011;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;160.4977481365204;0.2609346968986709;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.54763412475586;0.2567708624843098;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;13.980216979980469;0.2692427980516064;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.13228678703308;0.2724338845928295;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;45.6984760761261;0.2699348924717187;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.665376663208008;0.2692198276291175;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.051802158355716;0.2761957020595817;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;27.61508345603943;0.2693134330535638;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4385139942169189;0.2688845858359223;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;27.345585107803345;0.2716950524074435;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.26308917999268;0.272252574795283;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.131507396697998;0.2764124475244784;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.29043984413147;0.2838147760693375;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.80411553382874;0.272928987094153;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0771358013153076;0.2897548126413934;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.87838196754456;0.2732691829973428;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;159.80594062805176;0.2764525630918345;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.549142599105835;0.2692329863557385;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.081928491592407;0.2222411882771119;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.22862243652344;0.2234671144403519;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.560683250427246;0.220388428817589;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.677696943283081;0.2222568783448013;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.29911756515503;0.2238536424439572;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.5915424823761;0.2165340239418719;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4419202804565429;0.2227734503456579;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.18946576118469;0.2312979270768695;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.979224920272827;0.2261248429767827;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1073129177093505;0.2294308864670067;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.06472253799438;0.2214175840241515;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.88302302360535;0.2257809900635091;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0863728523254394;0.2403904035636514;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.16497087478638;0.2216885192369378;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;161.96986436843872;0.2194257085791599;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.553291082382202;0.2222238469404437;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.033823013305664;0.263039561757477;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;45.97014117240906;0.2676577889506862;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.60231161117554;0.2665791250470744;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.7207229137420654;0.2630933836881527;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.203718185424805;0.2710396526704606;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.701170444488525;0.2696378104510021;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4857492446899414;0.263019007909904;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;27.89688229560852;0.2668565512409936;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.91135168075561;0.2703427387937547;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1217617988586425;0.2752994777163853;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.35531973838806;0.2669641847593063;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;73.39753293991089;0.2736307671419206;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0671038627624511;0.2861598567571518;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;163.9284372329712;0.2749222153644075;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;159.62729239463806;0.2708390962520323;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;4.350379705429077;0.2630512856757199;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.149694442749023;0.2261367008834858;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.61802053451538;0.2266043023459127;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;50.2691867351532;0.2291485692133957;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.767160892486572;0.2261245373927744;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.868256092071533;0.2298009774136497;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.78728222846985;0.2311637385298978;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4978363513946533;0.2259645607351842;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.07123351097107;0.2288361912300157;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.851187467575077;0.2292600185627011;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1147358417510986;0.2293787849157019;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;72.90346550941467;0.2387074041251634;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.76590538024902;0.2309779264603452;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.06707763671875;0.2337306538032813;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.0870099067688;0.2283527545661239;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;159.40466618537903;0.2298161427879946;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.5284693241119385;0.2261471947728026;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.220022678375244;0.2653048924927191;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.148858308792114;0.2656232820631369;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;45.92815828323364;0.2650515026888784;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.6907687187194815;0.2653179623732614;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.482206106185917;0.2686712844641443;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.44938945770264;0.2679409934387525;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4484257698059082;0.2657502494633804;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.026382207870483;0.2686709450450631;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.354829788208008;0.2687167237015755;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1177048683166503;0.2697792052210438;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;74.32211208343506;0.2715356341112258;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.63453364372253;0.2702646606941338;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0627269744873046;0.2849445477057443;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;165.1181161403656;0.2744446618081707;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;159.4418511390686;0.2731064924069047;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.550711870193481;0.2653221789541202;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.113423109054564;0.2621318534645788;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.21364784240723;0.266924647919813;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;52.71989822387695;0.2627179831879775;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;4.347345590591431;0.2620936743906593;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;29.9507737159729;0.2694782973610453;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.89759421348572;0.2656010496101006;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4846889972686767;0.2628113710792533;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.03461623191833;0.2563213543946644;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.951111793518063;0.2630293181029741;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.143559455871582;0.2697001343624048;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.86742210388184;0.2607362529508122;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;73.08758807182312;0.2740928074717113;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0778632164001464;0.2756986348470785;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;162.03165245056152;0.2583457991165635;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;160.8891956806183;0.2548726009642346;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.5300350189208984;0.2621231992913613;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.01624083518982;0.2411180867076165;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;45.865805864334106;0.2459555223658748;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;45.99838662147522;0.2409465924002715;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.716001272201538;0.2411765952235707;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.249686241149902;0.2436683329813322;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.26111388206482;0.2416630778449455;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4721853733062744;0.241439272237254;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;28.19444704055786;0.2501647581923589;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;28.01107954978943;0.2426696475795551;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1051316261291503;0.2437119681060372;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.80050826072693;0.2548525471015754;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;73.26382446289062;0.2595494486732754;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0666916370391845;0.2507509128128534;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.06720066070557;0.2622814368816357;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;162.1467387676239;0.2510160422467379;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.554506301879883;0.2411099339262578;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.148374795913696;0.2650266900083729;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.70163035392761;0.2664693772181278;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.867960929870605;0.2664895560701977;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.7506661415100098;0.2650238775916805;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.832056760787964;0.2698770245682932;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.7848482131958;0.2653077429829525;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4652128219604492;0.2655598018308492;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;27.48533606529236;0.2593355984706094;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.448887586593628;0.2695328698598987;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.0988099575042724;0.2667824834761902;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;72.84891510009766;0.2729589542131398;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.7956166267395;0.2700901939241811;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0705609321594238;0.2710894858145405;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.70449924468994;0.2727664990619648;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;159.81941103935242;0.262458180863134;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.57670259475708;0.2650097462928582;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.027921199798584;0.2404932202172316;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.04599165916443;0.2470928660657694;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.24855017662048;0.2424806658111153;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.649379014968872;0.240460751656751;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;27.81357455253601;0.2458130049087665;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;27.73592233657837;0.2418465190904908;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4385929107666015;0.2397856739753381;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;29.564835786819454;0.2488189791130194;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.24724292755127;0.247271782448453;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1168897151947021;0.2597057324006707;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;72.43274474143982;0.2467765377559325;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.6332676410675;0.2470489325811381;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.0627055168151855;0.2744605488931235;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;159.28425121307373;0.2525020171273032;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;159.9278690814972;0.2468114927614371;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.550444841384888;0.2405302050589952;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.05716323852539;0.2444430822251197;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.868279457092285;0.2430796265526226;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;46.331547021865845;0.2505596795880425;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.717491865158081;0.2443792227433738;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.03465366363525;0.2459197012684737;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.0681574344635;0.2424045337333105;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4485087394714355;0.2431637686084793;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;27.36794257164001;0.2453284498657953;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;100;50;27.487541675567627;0.2458016865257817;5000.0;0.5;0.5;2.0;2.5
coKNN;10;500;0.1067562103271484;0.2481075335398284;5000.0;0.5;0.5;2.0;2.5
NcoK KM;10;500;73.21159768104553;0.2482618260115504;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;10;500;72.95043087005615;0.2462303354653975;5000.0;0.5;0.5;2.0;2.5
coKNN;5;1000;0.076503038406372;0.2547352013577439;5000.0;0.5;0.5;2.0;2.5
NcoK KM;5;1000;160.4709448814392;0.2450849289598702;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;5;1000;160.15987920761108;0.2387801081721675;5000.0;0.5;0.5;2.0;2.5
coK;5000;1;3.5976221561431885;0.2444312886385252;5000.0;0.5;0.5;2.0;2.5
coKNN;1000;5;14.068129062652588;0.2350969869865886;5000.0;0.5;0.5;2.0;2.5
NcoK KM;1000;5;46.11074161529541;0.2370542768463253;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;1000;5;45.49993634223938;0.2397847341708386;5000.0;0.5;0.5;2.0;2.5
coKNN;500;10;3.636867046356201;0.2349982036150928;5000.0;0.5;0.5;2.0;2.5
NcoK KM;500;10;28.062206029891968;0.2358478327877118;5000.0;0.5;0.5;2.0;2.5
NcoK KM+;500;10;28.1579806804657;0.2385383802272472;5000.0;0.5;0.5;2.0;2.5
coKNN;100;50;0.4309878349304199;0.2356156155755603;5000.0;0.5;0.5;2.0;2.5
NcoK KM;100;50;52.52836632728577;0.2330608408088891;5000.0;0.5;0.5;2.0;2.5
